code,name,prov_code,city_code,county_code,prov_name,city_name,county_name,level,is_prov,is_city,is_county,longitude,latitude
370785,山东省潍坊市高密市,370000,370700,370785,山东省,山东省潍坊市,山东省潍坊市高密市,县级,0,0,1,119.702512,36.387318
370786,山东省潍坊市昌邑市,370000,370700,370786,山东省,山东省潍坊市,山东省潍坊市昌邑市,县级,0,0,1,119.449917,36.834234
370800,山东省济宁市,370000,370800,370800,山东省,山东省济宁市,山东省济宁市,市级,0,1,0,116.600798,35.402122
370801,山东省济宁市市辖区,370000,370800,370801,山东省,山东省济宁市,山东省济宁市市辖区,县级,0,0,1,116.600798,35.402122
370802,山东省济宁市市中区,370000,370800,370802,山东省,山东省济宁市,山东省济宁市市中区,县级,0,0,1,116.59834,35.410529
370811,山东省济宁市任城区,370000,370800,370811,山东省,山东省济宁市,山东省济宁市任城区,县级,0,0,1,116.572199,35.380135
370826,山东省济宁市微山县,370000,370800,370826,山东省,山东省济宁市,山东省济宁市微山县,县级,0,0,1,116.992409,34.892715
370827,山东省济宁市鱼台县,370000,370800,370827,山东省,山东省济宁市,山东省济宁市鱼台县,县级,0,0,1,116.578437,35.019858
370828,山东省济宁市金乡县,370000,370800,370828,山东省,山东省济宁市,山东省济宁市金乡县,县级,0,0,1,116.315125,35.051246
370829,山东省济宁市嘉祥县,370000,370800,370829,山东省,山东省济宁市,山东省济宁市嘉祥县,县级,0,0,1,116.307291,35.434199
370830,山东省济宁市汶上县,370000,370800,370830,山东省,山东省济宁市,山东省济宁市汶上县,县级,0,0,1,116.506444,35.715701
370831,山东省济宁市泗水县,370000,370800,370831,山东省,山东省济宁市,山东省济宁市泗水县,县级,0,0,1,117.345264,35.640741
370832,山东省济宁市梁山县,370000,370800,370832,山东省,山东省济宁市,山东省济宁市梁山县,县级,0,0,1,116.124806,35.801606
370881,山东省济宁市曲阜市,370000,370800,370881,山东省,山东省济宁市,山东省济宁市曲阜市,县级,0,0,1,117.03179,35.615761
370882,山东省济宁市兖州市,370000,370800,370882,山东省,山东省济宁市,山东省济宁市兖州市,县级,0,0,1,116.754139,35.574016
370883,山东省济宁市邹城市,370000,370800,370883,山东省,山东省济宁市,山东省济宁市邹城市,县级,0,0,1,117.089582,35.354043
370900,山东省泰安市,370000,370900,370900,山东省,山东省泰安市,山东省泰安市,市级,0,1,0,117.089415,36.188078
370901,山东省泰安市市辖区,370000,370900,370901,山东省,山东省泰安市,山东省泰安市市辖区,县级,0,0,1,117.089415,36.188078
370902,山东省泰安市泰山区,370000,370900,370902,山东省,山东省泰安市,山东省泰安市泰山区,县级,0,0,1,117.183902,36.215457
370911,山东省泰安市郊区,370000,370900,370911,山东省,山东省泰安市,山东省泰安市郊区,县级,0,0,1,,
370921,山东省泰安市宁阳县,370000,370900,370921,山东省,山东省泰安市,山东省泰安市宁阳县,县级,0,0,1,116.932939,35.8336
370923,山东省泰安市东平县,370000,370900,370923,山东省,山东省泰安市,山东省泰安市东平县,县级,0,0,1,116.342953,35.975161
370982,山东省泰安市新泰市,370000,370900,370982,山东省,山东省泰安市,山东省泰安市新泰市,县级,0,0,1,117.613016,35.89581
370983,山东省泰安市肥城市,370000,370900,370983,山东省,山东省泰安市,山东省泰安市肥城市,县级,0,0,1,116.744762,36.112514
371000,山东省威海市,370000,371000,371000,山东省,山东省威海市,山东省威海市,市级,0,1,0,122.093958,37.528787
371001,山东省威海市市辖区,370000,371000,371001,山东省,山东省威海市,山东省威海市市辖区,县级,0,0,1,122.093958,37.528787
371002,山东省威海市环翠区,370000,371000,371002,山东省,山东省威海市,山东省威海市环翠区,县级,0,0,1,122.152075,37.399344
371081,山东省威海市文登市,370000,371000,371081,山东省,山东省威海市,山东省威海市文登市,县级,0,0,1,122.010782,37.15412
371082,山东省威海市荣成市,370000,371000,371082,山东省,山东省威海市,山东省威海市荣成市,县级,0,0,1,122.406926,37.128686
371083,山东省威海市乳山市,370000,371000,371083,山东省,山东省威海市,山东省威海市乳山市,县级,0,0,1,121.529788,36.976575
371100,山东省日照市,370000,371100,371100,山东省,山东省日照市,山东省日照市,市级,0,1,0,119.50718,35.420225
371101,山东省日照市市辖区,370000,371100,371101,山东省,山东省日照市,山东省日照市市辖区,县级,0,0,1,119.50718,35.420225
371102,山东省日照市东港区,370000,371100,371102,山东省,山东省日照市,山东省日照市东港区,县级,0,0,1,119.377852,35.469377
371121,山东省日照市五莲县,370000,371100,371121,山东省,山东省日照市,山东省日照市五莲县,县级,0,0,1,119.249433,35.744383
371122,山东省日照市莒县,370000,371100,371122,山东省,山东省日照市,山东省日照市莒县,县级,0,0,1,118.893585,35.655875
371200,山东省莱芜市,370000,371200,371200,山东省,山东省莱芜市,山东省莱芜市,市级,0,1,0,117.684667,36.233654
371201,山东省莱芜市市辖区,370000,371200,371201,山东省,山东省莱芜市,山东省莱芜市市辖区,县级,0,0,1,117.684667,36.233654
371202,山东省莱芜市莱城区,370000,371200,371202,山东省,山东省莱芜市,山东省莱芜市莱城区,县级,0,0,1,117.645913,36.313395
371203,山东省莱芜市钢城区,370000,371200,371203,山东省,山东省莱芜市,山东省莱芜市钢城区,县级,0,0,1,117.827537,36.092836
371300,山东省临沂市,370000,371300,371300,山东省,山东省临沂市,山东省临沂市,市级,0,1,0,118.340768,35.072409
371301,山东省临沂市市辖区,370000,371300,371301,山东省,山东省临沂市,山东省临沂市市辖区,县级,0,0,1,118.340768,35.072409
371302,山东省临沂市兰山区,370000,371300,371302,山东省,山东省临沂市,山东省临沂市兰山区,县级,0,0,1,118.312243,35.174845
371311,山东省临沂市罗庄区,370000,371300,371311,山东省,山东省临沂市,山东省临沂市罗庄区,县级,0,0,1,118.297279,34.964343
371312,山东省临沂市河东区,370000,371300,371312,山东省,山东省临沂市,山东省临沂市河东区,县级,0,0,1,118.517311,35.127031
371321,山东省临沂市沂南县,370000,371300,371321,山东省,山东省临沂市,山东省临沂市沂南县,县级,0,0,1,118.417586,35.536723
371322,山东省临沂市郯城县,370000,371300,371322,山东省,山东省临沂市,山东省临沂市郯城县,县级,0,0,1,118.324431,34.649855
371323,山东省临沂市沂水县,370000,371300,371323,山东省,山东省临沂市,山东省临沂市沂水县,县级,0,0,1,118.609358,35.914369
371324,山东省临沂市苍山县,370000,371300,371324,山东省,山东省临沂市,山东省临沂市苍山县,县级,0,0,1,117.998342,34.865344
371325,山东省临沂市费县,370000,371300,371325,山东省,山东省临沂市,山东省临沂市费县,县级,0,0,1,117.985838,35.254971
371326,山东省临沂市平邑县,370000,371300,371326,山东省,山东省临沂市,山东省临沂市平邑县,县级,0,0,1,117.682448,35.43425
371327,山东省临沂市莒南县,370000,371300,371327,山东省,山东省临沂市,山东省临沂市莒南县,县级,0,0,1,118.890079,35.213123
371328,山东省临沂市蒙阴县,370000,371300,371328,山东省,山东省临沂市,山东省临沂市蒙阴县,县级,0,0,1,118.036742,35.74744
371329,山东省临沂市临沭县,370000,371300,371329,山东省,山东省临沂市,山东省临沂市临沭县,县级,0,0,1,118.659445,34.885484
371400,山东省德州市,370000,371400,371400,山东省,山东省德州市,山东省德州市,市级,0,1,0,116.328161,37.460826
371401,山东省德州市市辖区,370000,371400,371401,山东省,山东省德州市,山东省德州市市辖区,县级,0,0,1,116.328161,37.460826
371402,山东省德州市德城区,370000,371400,371402,山东省,山东省德州市,山东省德州市德城区,县级,0,0,1,116.332912,37.457437
371421,山东省德州市陵县,370000,371400,371421,山东省,山东省德州市,山东省德州市陵县,县级,0,0,1,116.66506,37.417105
371422,山东省德州市宁津县,370000,371400,371422,山东省,山东省德州市,山东省德州市宁津县,县级,0,0,1,116.814556,37.685622
371423,山东省德州市庆云县,370000,371400,371423,山东省,山东省德州市,山东省德州市庆云县,县级,0,0,1,117.462737,37.801824
371424,山东省德州市临邑县,370000,371400,371424,山东省,山东省德州市,山东省德州市临邑县,县级,0,0,1,116.899595,37.235893
371425,山东省德州市齐河县,370000,371400,371425,山东省,山东省德州市,山东省德州市齐河县,县级,0,0,1,116.678254,36.723454
371426,山东省德州市平原县,370000,371400,371426,山东省,山东省德州市,山东省德州市平原县,县级,0,0,1,116.430079,37.156618
371427,山东省德州市夏津县,370000,371400,371427,山东省,山东省德州市,山东省德州市夏津县,县级,0,0,1,116.037322,37.016689
371428,山东省德州市武城县,370000,371400,371428,山东省,山东省德州市,山东省德州市武城县,县级,0,0,1,116.091225,37.243983
371481,山东省德州市乐陵市,370000,371400,371481,山东省,山东省德州市,山东省德州市乐陵市,县级,0,0,1,117.145553,37.674417
371482,山东省德州市禹城市,370000,371400,371482,山东省,山东省德州市,山东省德州市禹城市,县级,0,0,1,116.581331,36.919143
371500,山东省聊城市,370000,371500,371500,山东省,山东省聊城市,山东省聊城市,市级,0,1,0,115.986869,36.455829
371501,山东省聊城市市辖区,370000,371500,371501,山东省,山东省聊城市,山东省聊城市市辖区,县级,0,0,1,115.986869,36.455829
371502,山东省聊城市东昌府区,370000,371500,371502,山东省,山东省聊城市,山东省聊城市东昌府区,县级,0,0,1,115.907706,36.45583
371521,山东省聊城市阳谷县,370000,371500,371521,山东省,山东省聊城市,山东省聊城市阳谷县,县级,0,0,1,115.873503,36.146774
371522,山东省聊城市莘县,370000,371500,371522,山东省,山东省聊城市,山东省聊城市莘县,县级,0,0,1,115.552673,36.139122
371523,山东省聊城市茌平县,370000,371500,371523,山东省,山东省聊城市,山东省聊城市茌平县,县级,0,0,1,116.180174,36.58852
371524,山东省聊城市东阿县,370000,371500,371524,山东省,山东省聊城市,山东省聊城市东阿县,县级,0,0,1,116.283198,36.331642
371525,山东省聊城市冠县,370000,371500,371525,山东省,山东省聊城市,山东省聊城市冠县,县级,0,0,1,115.540837,36.536357
371526,山东省聊城市高唐县,370000,371500,371526,山东省,山东省聊城市,山东省聊城市高唐县,县级,0,0,1,116.25743,36.839764
371581,山东省聊城市临清市,370000,371500,371581,山东省,山东省聊城市,山东省聊城市临清市,县级,0,0,1,115.782602,36.782069
372300,山东省滨州地区,370000,372300,372300,山东省,山东省滨州地区,山东省滨州地区,市级,0,1,0,,
372301,山东省滨州地区滨州市,370000,372300,372301,山东省,山东省滨州地区,山东省滨州地区滨州市,县级,0,0,1,,
372321,山东省滨州地区惠民县,370000,372300,372321,山东省,山东省滨州地区,山东省滨州地区惠民县,县级,0,0,1,,
372323,山东省滨州地区阳信县,370000,372300,372323,山东省,山东省滨州地区,山东省滨州地区阳信县,县级,0,0,1,,
372324,山东省滨州地区无棣县,370000,372300,372324,山东省,山东省滨州地区,山东省滨州地区无棣县,县级,0,0,1,,
372325,山东省滨州地区沾化县,370000,372300,372325,山东省,山东省滨州地区,山东省滨州地区沾化县,县级,0,0,1,,
372328,山东省滨州地区博兴县,370000,372300,372328,山东省,山东省滨州地区,山东省滨州地区博兴县,县级,0,0,1,,
372330,山东省滨州地区邹平县,370000,372300,372330,山东省,山东省滨州地区,山东省滨州地区邹平县,县级,0,0,1,,
372900,山东省菏泽地区,370000,372900,372900,山东省,山东省菏泽地区,山东省菏泽地区,市级,0,1,0,,
372901,山东省菏泽地区菏泽市,370000,372900,372901,山东省,山东省菏泽地区,山东省菏泽地区菏泽市,县级,0,0,1,,
372922,山东省菏泽地区曹县,370000,372900,372922,山东省,山东省菏泽地区,山东省菏泽地区曹县,县级,0,0,1,,
372923,山东省菏泽地区定陶县,370000,372900,372923,山东省,山东省菏泽地区,山东省菏泽地区定陶县,县级,0,0,1,,
372924,山东省菏泽地区成武县,370000,372900,372924,山东省,山东省菏泽地区,山东省菏泽地区成武县,县级,0,0,1,,
372925,山东省菏泽地区单县,370000,372900,372925,山东省,山东省菏泽地区,山东省菏泽地区单县,县级,0,0,1,,
372926,山东省菏泽地区巨野县,370000,372900,372926,山东省,山东省菏泽地区,山东省菏泽地区巨野县,县级,0,0,1,,
372928,山东省菏泽地区郓城县,370000,372900,372928,山东省,山东省菏泽地区,山东省菏泽地区郓城县,县级,0,0,1,,
372929,山东省菏泽地区鄄城县,370000,372900,372929,山东省,山东省菏泽地区,山东省菏泽地区鄄城县,县级,0,0,1,,
372930,山东省菏泽地区东明县,370000,372900,372930,山东省,山东省菏泽地区,山东省菏泽地区东明县,县级,0,0,1,,
410000,河南省,410000,410000,410000,河南省,河南省,河南省,省级,1,0,0,113.486804,34.157184
410100,河南省郑州市,410000,410100,410100,河南省,河南省郑州市,河南省郑州市,市级,0,1,0,113.649644,34.75661
410101,河南省郑州市市辖区,410000,410100,410101,河南省,河南省郑州市,河南省郑州市市辖区,县级,0,0,1,113.649644,34.75661
410102,河南省郑州市中原区,410000,410100,410102,河南省,河南省郑州市,河南省郑州市中原区,县级,0,0,1,113.557281,34.779474
410103,河南省郑州市二七区,410000,410100,410103,河南省,河南省郑州市,河南省郑州市二七区,县级,0,0,1,113.649644,34.75661
410104,河南省郑州市管城回族区,410000,410100,410104,河南省,河南省郑州市,河南省郑州市管城回族区,县级,0,0,1,113.721861,34.709004
410105,河南省郑州市金水区,410000,410100,410105,河南省,河南省郑州市,河南省郑州市金水区,县级,0,0,1,113.708011,34.797406
410106,河南省郑州市上街区,410000,410100,410106,河南省,河南省郑州市,河南省郑州市上街区,县级,0,0,1,113.298182,34.822089
410108,河南省郑州市邙山区,410000,410100,410108,河南省,河南省郑州市,河南省郑州市邙山区,县级,0,0,1,112.777102,34.759791
410122,河南省郑州市中牟县,410000,410100,410122,河南省,河南省郑州市,河南省郑州市中牟县,县级,0,0,1,114.011222,34.720319
410181,河南省郑州市巩义市,410000,410100,410181,河南省,河南省郑州市,河南省郑州市巩义市,县级,0,0,1,113.03959,34.703799
410182,河南省郑州市荥阳市,410000,410100,410182,河南省,河南省郑州市,河南省郑州市荥阳市,县级,0,0,1,113.351802,34.80618
410183,河南省郑州市新密市,410000,410100,410183,河南省,河南省郑州市,河南省郑州市新密市,县级,0,0,1,113.439854,34.514075
410184,河南省郑州市新郑市,410000,410100,410184,河南省,河南省郑州市,河南省郑州市新郑市,县级,0,0,1,113.736115,34.459443
410185,河南省郑州市登封市,410000,410100,410185,河南省,河南省郑州市,河南省郑州市登封市,县级,0,0,1,113.041749,34.418362
410200,河南省开封市,410000,410200,410200,河南省,河南省开封市,河南省开封市,市级,0,1,0,114.351642,34.801854
410201,河南省开封市市辖区,410000,410200,410201,河南省,河南省开封市,河南省开封市市辖区,县级,0,0,1,114.347334,34.829781
410202,河南省开封市龙亭区,410000,410200,410202,河南省,河南省开封市,河南省开封市龙亭区,县级,0,0,1,114.361971,34.807158
410203,河南省开封市顺河回族区,410000,410200,410203,河南省,河南省开封市,河南省开封市顺河回族区,县级,0,0,1,114.368531,34.802277
410204,河南省开封市鼓楼区,410000,410200,410204,河南省,河南省开封市,河南省开封市鼓楼区,县级,0,0,1,114.351642,34.801854
410205,河南省开封市南关区,410000,410200,410205,河南省,河南省开封市,河南省开封市南关区,县级,0,0,1,114.351642,34.801854
410211,河南省开封市郊区,410000,410200,410211,河南省,河南省开封市,河南省开封市郊区,县级,0,0,1,114.351642,34.801854
410221,河南省开封市杞县,410000,410200,410221,河南省,河南省开封市,河南省开封市杞县,县级,0,0,1,114.768782,34.505963
410222,河南省开封市通许县,410000,410200,410222,河南省,河南省开封市,河南省开封市通许县,县级,0,0,1,114.502199,34.441631
410223,河南省开封市尉氏县,410000,410200,410223,河南省,河南省开封市,河南省开封市尉氏县,县级,0,0,1,114.161037,34.388437
410224,河南省开封市开封县,410000,410200,410224,河南省,河南省开封市,河南省开封市开封县,县级,0,0,1,114.452186,34.726004
410225,河南省开封市兰考县,410000,410200,410225,河南省,河南省开封市,河南省开封市兰考县,县级,0,0,1,114.980293,34.879764
410300,河南省洛阳市,410000,410300,410300,河南省,河南省洛阳市,河南省洛阳市,市级,0,1,0,112.447525,34.657368
410301,河南省洛阳市市辖区,410000,410300,410301,河南省,河南省洛阳市,河南省洛阳市市辖区,县级,0,0,1,113.486804,34.157184
410302,河南省洛阳市老城区,410000,410300,410302,河南省,河南省洛阳市,河南省洛阳市老城区,县级,0,0,1,112.459173,34.704033
410303,河南省洛阳市西工区,410000,410300,410303,河南省,河南省洛阳市,河南省洛阳市西工区,县级,0,0,1,112.407126,34.689694
410304,河南省洛阳市廛河回族区,410000,410300,410304,河南省,河南省洛阳市,河南省洛阳市廛河回族区,县级,0,0,1,112.447525,34.657368
410305,河南省洛阳市涧西区,410000,410300,410305,河南省,河南省洛阳市,河南省洛阳市涧西区,县级,0,0,1,112.390753,34.671668
410306,河南省洛阳市吉利区,410000,410300,410306,河南省,河南省洛阳市,河南省洛阳市吉利区,县级,0,0,1,112.589765,34.905379
410311,河南省洛阳市郊区,410000,410300,410311,河南省,河南省洛阳市,河南省洛阳市郊区,县级,0,0,1,,
410322,河南省洛阳市孟津县,410000,410300,410322,河南省,河南省洛阳市,河南省洛阳市孟津县,县级,0,0,1,112.476996,34.831148
410323,河南省洛阳市新安县,410000,410300,410323,河南省,河南省洛阳市,河南省洛阳市新安县,县级,0,0,1,112.127744,34.837607
410324,河南省洛阳市栾川县,410000,410300,410324,河南省,河南省洛阳市,河南省洛阳市栾川县,县级,0,0,1,111.617014,33.912392
410325,河南省洛阳市嵩县,410000,410300,410325,河南省,河南省洛阳市,河南省洛阳市嵩县,县级,0,0,1,112.049511,34.0106
410326,河南省洛阳市汝阳县,410000,410300,410326,河南省,河南省洛阳市,河南省洛阳市汝阳县,县级,0,0,1,112.435544,34.062967
410327,河南省洛阳市宜阳县,410000,410300,410327,河南省,河南省洛阳市,河南省洛阳市宜阳县,县级,0,0,1,112.040468,34.486036
410328,河南省洛阳市洛宁县,410000,410300,410328,河南省,河南省洛阳市,河南省洛阳市洛宁县,县级,0,0,1,111.506791,34.345208
410329,河南省洛阳市伊川县,410000,410300,410329,河南省,河南省洛阳市,河南省洛阳市伊川县,县级,0,0,1,112.468877,34.407088
410381,河南省洛阳市偃师市,410000,410300,410381,河南省,河南省洛阳市,河南省洛阳市偃师市,县级,0,0,1,112.734822,34.630802
410400,河南省平顶山市,410000,410400,410400,河南省,河南省平顶山市,河南省平顶山市,市级,0,1,0,113.300849,33.745301
410401,河南省平顶山市市辖区,410000,410400,410401,河南省,河南省平顶山市,河南省平顶山市市辖区,县级,0,0,1,113.300849,33.745301
410402,河南省平顶山市新华区,410000,410400,410402,河南省,河南省平顶山市,河南省平顶山市新华区,县级,0,0,1,113.208082,33.771546
410403,河南省平顶山市卫东区,410000,410400,410403,河南省,河南省平顶山市,河南省平顶山市卫东区,县级,0,0,1,113.365388,33.769108
410404,河南省平顶山市石龙区,410000,410400,410404,河南省,河南省平顶山市,河南省平顶山市石龙区,县级,0,0,1,112.894691,33.892094
410411,河南省平顶山市湛河区,410000,410400,410411,河南省,河南省平顶山市,河南省平顶山市湛河区,县级,0,0,1,113.278189,33.712341
410421,河南省平顶山市宝丰县,410000,410400,410421,河南省,河南省平顶山市,河南省平顶山市宝丰县,县级,0,0,1,113.035771,33.915497
410422,河南省平顶山市叶县,410000,410400,410422,河南省,河南省平顶山市,河南省平顶山市叶县,县级,0,0,1,113.350676,33.551013
410423,河南省平顶山市鲁山县,410000,410400,410423,河南省,河南省平顶山市,河南省平顶山市鲁山县,县级,0,0,1,112.740309,33.748697
410425,河南省平顶山市郏县,410000,410400,410425,河南省,河南省平顶山市,河南省平顶山市郏县,县级,0,0,1,113.233282,34.005499
410481,河南省平顶山市舞钢市,410000,410400,410481,河南省,河南省平顶山市,河南省平顶山市舞钢市,县级,0,0,1,113.525996,33.289605
410482,河南省平顶山市汝州市,410000,410400,410482,河南省,河南省平顶山市,河南省平顶山市汝州市,县级,0,0,1,112.812717,34.162778
410500,河南省安阳市,410000,410500,410500,河南省,河南省安阳市,河南省安阳市,市级,0,1,0,114.351807,36.110267
410501,河南省安阳市市辖区,410000,410500,410501,河南省,河南省安阳市,河南省安阳市市辖区,县级,0,0,1,114.351807,36.110267
410502,河南省安阳市文峰区,410000,410500,410502,河南省,河南省安阳市,河南省安阳市文峰区,县级,0,0,1,114.418522,36.034148
410503,河南省安阳市北关区,410000,410500,410503,河南省,河南省安阳市,河南省安阳市北关区,县级,0,0,1,114.391436,36.141696
410504,河南省安阳市铁西区,410000,410500,410504,河南省,河南省安阳市,河南省安阳市铁西区,县级,0,0,1,,
410511,河南省安阳市郊区,410000,410500,410511,河南省,河南省安阳市,河南省安阳市郊区,县级,0,0,1,,
410522,河南省安阳市安阳县,410000,410500,410522,河南省,河南省安阳市,河南省安阳市安阳县,县级,0,0,1,114.317124,36.125135
410523,河南省安阳市汤阴县,410000,410500,410523,河南省,河南省安阳市,河南省安阳市汤阴县,县级,0,0,1,114.462063,35.907982
410526,河南省安阳市滑县,410000,410500,410526,河南省,河南省安阳市,河南省安阳市滑县,县级,0,0,1,114.673647,35.471734
410527,河南省安阳市内黄县,410000,410500,410527,河南省,河南省安阳市,河南省安阳市内黄县,县级,0,0,1,114.823344,35.906569
410581,河南省安阳市林州市,410000,410500,410581,河南省,河南省安阳市,河南省安阳市林州市,县级,0,0,1,113.861084,36.016561
410600,河南省鹤壁市,410000,410600,410600,河南省,河南省鹤壁市,河南省鹤壁市,市级,0,1,0,114.29777,35.755426
410601,河南省鹤壁市市辖区,410000,410600,410601,河南省,河南省鹤壁市,河南省鹤壁市市辖区,县级,0,0,1,114.29777,35.755426
410602,河南省鹤壁市鹤山区,410000,410600,410602,河南省,河南省鹤壁市,河南省鹤壁市鹤山区,县级,0,0,1,114.098454,35.973346
410603,河南省鹤壁市山城区,410000,410600,410603,河南省,河南省鹤壁市,河南省鹤壁市山城区,县级,0,0,1,114.253029,35.927454
410611,河南省鹤壁市郊区,410000,410600,410611,河南省,河南省鹤壁市,河南省鹤壁市郊区,县级,0,0,1,114.199514,35.812419
410621,河南省鹤壁市浚县,410000,410600,410621,河南省,河南省鹤壁市,河南省鹤壁市浚县,县级,0,0,1,114.467186,35.686206
410622,河南省鹤壁市淇县,410000,410600,410622,河南省,河南省鹤壁市,河南省鹤壁市淇县,县级,0,0,1,114.169034,35.667572
410700,河南省新乡市,410000,410700,410700,河南省,河南省新乡市,河南省新乡市,市级,0,1,0,113.91269,35.307258
410701,河南省新乡市市辖区,410000,410700,410701,河南省,河南省新乡市,河南省新乡市市辖区,县级,0,0,1,113.486804,34.157184
410702,河南省新乡市红旗区,410000,410700,410702,河南省,河南省新乡市,河南省新乡市红旗区,县级,0,0,1,113.914619,35.28615
410703,河南省新乡市新华区,410000,410700,410703,河南省,河南省新乡市,河南省新乡市新华区,县级,0,0,1,113.864638,35.294832
410704,河南省新乡市北站区,410000,410700,410704,河南省,河南省新乡市,河南省新乡市北站区,县级,0,0,1,113.864189,35.399318
410711,河南省新乡市郊区,410000,410700,410711,河南省,河南省新乡市,河南省新乡市郊区,县级,0,0,1,113.896722,35.33889
410721,河南省新乡市新乡县,410000,410700,410721,河南省,河南省新乡市,河南省新乡市新乡县,县级,0,0,1,113.848246,35.220522
410724,河南省新乡市获嘉县,410000,410700,410724,河南省,河南省新乡市,河南省新乡市获嘉县,县级,0,0,1,113.651969,35.203481
410725,河南省新乡市原阳县,410000,410700,410725,河南省,河南省新乡市,河南省新乡市原阳县,县级,0,0,1,113.953164,35.029036
410726,河南省新乡市延津县,410000,410700,410726,河南省,河南省新乡市,河南省新乡市延津县,县级,0,0,1,114.231357,35.279608
410727,河南省新乡市封丘县,410000,410700,410727,河南省,河南省新乡市,河南省新乡市封丘县,县级,0,0,1,114.487678,35.040384
410728,河南省新乡市长垣县,410000,410700,410728,河南省,河南省新乡市,河南省新乡市长垣县,县级,0,0,1,114.766903,35.218128
410781,河南省新乡市卫辉市,410000,410700,410781,河南省,河南省新乡市,河南省新乡市卫辉市,县级,0,0,1,114.078112,35.499572
410782,河南省新乡市辉县市,410000,410700,410782,河南省,河南省新乡市,河南省新乡市辉县市,县级,0,0,1,113.687892,35.543594
410800,河南省焦作市,410000,410800,410800,河南省,河南省焦作市,河南省焦作市,市级,0,1,0,113.211836,35.234608
410801,河南省焦作市市辖区,410000,410800,410801,河南省,河南省焦作市,河南省焦作市市辖区,县级,0,0,1,113.211836,35.234608
410802,河南省焦作市解放区,410000,410800,410802,河南省,河南省焦作市,河南省焦作市解放区,县级,0,0,1,113.230804,35.241712
410803,河南省焦作市中站区,410000,410800,410803,河南省,河南省焦作市,河南省焦作市中站区,县级,0,0,1,113.161536,35.257024
410804,河南省焦作市马村区,410000,410800,410804,河南省,河南省焦作市,河南省焦作市马村区,县级,0,0,1,113.367321,35.304171
410811,河南省焦作市山阳区,410000,410800,410811,河南省,河南省焦作市,河南省焦作市山阳区,县级,0,0,1,113.276351,35.24116
410821,河南省焦作市修武县,410000,410800,410821,河南省,河南省焦作市,河南省焦作市修武县,县级,0,0,1,113.363528,35.309678
410822,河南省焦作市博爱县,410000,410800,410822,河南省,河南省焦作市,河南省焦作市博爱县,县级,0,0,1,113.075078,35.186007
410823,河南省焦作市武陟县,410000,410800,410823,河南省,河南省焦作市,河南省焦作市武陟县,县级,0,0,1,113.399935,35.057332
410825,河南省焦作市温县,410000,410800,410825,河南省,河南省焦作市,河南省焦作市温县,县级,0,0,1,113.055296,34.95026
410881,河南省焦作市济源市,410000,410800,410881,河南省,河南省焦作市,河南省焦作市济源市,县级,0,0,1,112.405268,35.105365
410882,河南省焦作市沁阳市,410000,410800,410882,河南省,河南省焦作市,河南省焦作市沁阳市,县级,0,0,1,112.888305,35.133826
410883,河南省焦作市孟州市,410000,410800,410883,河南省,河南省焦作市,河南省焦作市孟州市,县级,0,0,1,112.769699,34.925884
410900,河南省濮阳市,410000,410900,410900,河南省,河南省濮阳市,河南省濮阳市,市级,0,1,0,115.026627,35.753298
410901,河南省濮阳市市辖区,410000,410900,410901,河南省,河南省濮阳市,河南省濮阳市市辖区,县级,0,0,1,115.026627,35.753298
410902,河南省濮阳市市区,410000,410900,410902,河南省,河南省濮阳市,河南省濮阳市市区,县级,0,0,1,115.048097,35.771934
410922,河南省濮阳市清丰县,410000,410900,410922,河南省,河南省濮阳市,河南省濮阳市清丰县,县级,0,0,1,115.161201,35.924382
410923,河南省濮阳市南乐县,410000,410900,410923,河南省,河南省濮阳市,河南省濮阳市南乐县,县级,0,0,1,115.249823,36.097697
410926,河南省濮阳市范县,410000,410900,410926,河南省,河南省濮阳市,河南省濮阳市范县,县级,0,0,1,115.538401,35.801405
410927,河南省濮阳市台前县,410000,410900,410927,河南省,河南省濮阳市,河南省濮阳市台前县,县级,0,0,1,115.885738,35.966389
410928,河南省濮阳市濮阳县,410000,410900,410928,河南省,河南省濮阳市,河南省濮阳市濮阳县,县级,0,0,1,115.156602,35.592287
411000,河南省许昌市,410000,411000,411000,河南省,河南省许昌市,河南省许昌市,市级,0,1,0,113.835312,34.02674
411001,河南省许昌市市辖区,410000,411000,411001,河南省,河南省许昌市,河南省许昌市市辖区,县级,0,0,1,113.835312,34.02674
411002,河南省许昌市魏都区,410000,411000,411002,河南省,河南省许昌市,河南省许昌市魏都区,县级,0,0,1,113.825316,34.043477
411023,河南省许昌市许昌县,410000,411000,411023,河南省,河南省许昌市,河南省许昌市许昌县,县级,0,0,1,113.835262,34.048516
411024,河南省许昌市鄢陵县,410000,411000,411024,河南省,河南省许昌市,河南省许昌市鄢陵县,县级,0,0,1,114.202409,34.01193
411025,河南省许昌市襄城县,410000,411000,411025,河南省,河南省许昌市,河南省许昌市襄城县,县级,0,0,1,113.568983,33.861905
411081,河南省许昌市禹州市,410000,411000,411081,河南省,河南省许昌市,河南省许昌市禹州市,县级,0,0,1,113.392694,34.200308
411082,河南省许昌市长葛市,410000,411000,411082,河南省,河南省许昌市,河南省许昌市长葛市,县级,0,0,1,113.855568,34.236601
411100,河南省漯河市,410000,411100,411100,河南省,河南省漯河市,河南省漯河市,市级,0,1,0,114.046061,33.576279
